ID,Gender,Ever_Married,Graduated,Spending_Score,Segmentation
461863,Male,No,No,Low,A
460476,Male,Yes,No,Average,B
464176,Female,Yes,Yes,Low,B
463989,Male,No,No,Low,D
462356,Male,No,Yes,Low,A
459871,Female,Yes,No,Average,A
466889,Male,Yes,Yes,High,C
465948,Female,Yes,Yes,Average,B
461496,Male,Yes,Yes,Low,B
462002,Female,No,No,Low,D
462592,Female,Yes,No,Low,A
465816,Male,Yes,No,Average,A
464343,Female,No,Yes,Low,B
459692,Female,Yes,Yes,High,C
460543,Male,Yes,No,Low,C
463206,Male,Yes,No,Low,A
467565,Male,Yes,Yes,Low,C
467691,Female,Yes,Yes,Average,C
459520,Female,Yes,Yes,Low,B
460816,Female,Yes,No,Low,A
464120,Male,No,No,Low,A
463276,Male,Yes,No,Average,A
462398,Female,Yes,Yes,Low,C
463194,Female,Yes,Yes,Average,B
462974,Male,Yes,Yes,Low,D
463414,Male,Yes,No,High,A
460958,Male,No,Yes,Low,D
463493,Male,Yes,Yes,High,B
467540,Male,Yes,Yes,Average,C
466562,Female,No,No,Low,D
459195,Female,Yes,Yes,Average,C
463352,Male,Yes,Yes,Average,B
463948,Male,Yes,No,High,B
464949,Male,Yes,No,High,A
461969,Female,Yes,No,Average,A
462127,Male,Yes,Yes,High,C
467512,Male,Yes,No,Average,B
461366,Male,No,Yes,Low,D
464674,Male,Yes,No,Average,B
460540,Female,Yes,No,Average,D
466813,Male,Yes,Yes,Low,A
459228,Female,Yes,Yes,Average,C
462615,Male,No,No,Low,D
460712,Male,Yes,Yes,Low,D
462945,Male,Yes,Yes,Average,B
459200,Female,Yes,Yes,Average,C
465087,Male,No,Yes,Low,B
459108,Male,No,No,Low,D
467760,Female,Yes,Yes,Average,C
464726,Male,Yes,Yes,High,A
462146,Male,Yes,Yes,High,C
464188,Female,No,No,Low,D
461055,Female,Yes,Yes,Average,B
461718,Female,Yes,No,Average,B
467667,Male,Yes,No,Low,A
461997,Female,No,Yes,Low,B
460361,Female,Yes,Yes,Low,B
460315,Female,No,No,Low,D
463021,Male,Yes,No,High,A
467739,Female,Yes,No,Average,C
463937,Male,No,Yes,Low,C
462598,Female,Yes,No,Average,D
467742,Male,Yes,Yes,High,B
462918,Male,Yes,Yes,Average,A
465308,Female,No,No,Low,B
463396,Female,No,No,Low,C
466967,Male,Yes,Yes,Low,A
465145,Male,Yes,Yes,Average,C
466611,Male,No,No,Low,B
463117,Female,No,No,Low,D
462056,Female,Yes,Yes,Average,A
465514,Male,No,Yes,Low,D
460310,Male,No,No,Low,D
461662,Female,Yes,Yes,High,A
464448,Male,Yes,Yes,Average,C
461473,Female,Yes,Yes,Average,C
461587,Male,No,Yes,Low,B
459021,Male,Yes,Yes,Low,A
465861,Female,No,Yes,Low,A
465874,Female,No,Yes,Low,D
460325,Female,No,Yes,Low,B
460333,Female,No,No,Low,A
467043,Male,No,Yes,Low,A
461937,Female,No,Yes,Low,B
467262,Female,Yes,No,High,D
465794,Female,No,No,Low,C
460421,Male,Yes,Yes,Low,B
462180,Female,Yes,Yes,Average,B
462681,Female,Yes,Yes,Average,B
465461,Male,Yes,No,Average,C
459356,Male,No,Yes,Low,A
459216,Female,No,Yes,Low,A
465283,Male,Yes,No,High,B
467450,Male,Yes,No,High,C
465296,Female,Yes,Yes,High,A
461239,Female,No,Yes,Low,D
463870,Female,No,No,Low,A
467550,Male,No,Yes,Low,A
459382,Female,No,Yes,Low,A
463134,Male,No,Yes,Low,D
459917,Male,No,Yes,Low,B
463037,Male,Yes,Yes,Average,B
461209,Female,No,No,Low,D
461524,Male,No,Yes,Low,D
465038,Male,Yes,No,High,A
461849,Male,No,No,Low,A
459654,Male,Yes,Yes,Average,B
463620,Male,No,No,Low,D
463794,Female,No,Yes,Low,D
461743,Male,Yes,Yes,High,C
466994,Male,Yes,Yes,Average,C
467210,Male,Yes,Yes,Average,B
460059,Female,No,No,Low,D
466946,Male,Yes,Yes,Average,C
462189,Female,No,No,Low,B
466011,Male,Yes,Yes,High,B
462162,Male,Yes,No,Low,B
463977,Male,Yes,Yes,High,B
465232,Male,Yes,Yes,High,B
461018,Male,No,No,Low,A
465607,Female,No,Yes,Low,B
467801,Female,Yes,Yes,Average,C
465858,Female,Yes,Yes,Low,A
467117,Male,No,Yes,Low,A
462762,Male,Yes,Yes,High,B
462973,Male,Yes,Yes,Average,B
466551,Male,Yes,Yes,Average,B
461569,Male,Yes,Yes,Low,C
459253,Male,Yes,Yes,Average,C
467755,Male,Yes,Yes,Low,C
459943,Male,No,Yes,Low,B
465480,Male,Yes,No,High,A
466029,Female,No,No,Low,A
466806,Male,Yes,Yes,Low,D
466214,Female,Yes,Yes,Low,C
462782,Male,Yes,Yes,High,C
461479,Female,Yes,Yes,Average,C
460494,Female,No,No,Low,D
460565,Female,Yes,No,Average,C
465247,Male,No,No,Low,D
465993,Female,No,No,Low,D
459463,Female,Yes,Yes,Average,C
460170,Male,Yes,No,Low,C
463200,Male,Yes,Yes,Average,A
458986,Male,No,No,Low,D
467390,Male,Yes,Yes,Low,C
459349,Female,Yes,Yes,High,C
467144,Male,Yes,Yes,Low,A
460750,Male,Yes,Yes,Average,C
464263,Female,Yes,Yes,Low,D
462644,Male,Yes,No,Average,D
463386,Female,Yes,Yes,Low,B
463770,Male,No,No,Low,D
459434,Female,Yes,No,Low,C
467417,Female,Yes,Yes,Average,C
461048,Male,Yes,Yes,Average,D
461428,Male,No,Yes,Low,C
461213,Female,No,Yes,Low,A
464975,Male,Yes,Yes,Low,A
461565,Male,Yes,Yes,Average,C
462213,Male,No,No,Low,D
467716,Male,Yes,Yes,Average,B
460285,Female,No,Yes,Low,B
461455,Female,Yes,Yes,Average,B
467920,Female,No,No,Low,A
467244,Male,No,Yes,Low,D
463107,Male,Yes,Yes,Low,A
463460,Male,Yes,Yes,Average,B
462976,Female,Yes,Yes,Average,C
467669,Male,Yes,No,High,A
461589,Male,Yes,Yes,Average,B
463269,Male,Yes,Yes,Average,A
464815,Male,Yes,No,High,B
463587,Female,No,No,Low,D
467200,Female,No,Yes,Low,C
462436,Male,No,Yes,Low,D
463207,Female,Yes,Yes,Average,C
463853,Female,Yes,Yes,Average,B
459443,Female,Yes,Yes,Average,B
466489,Male,Yes,Yes,Average,C
464388,Female,No,No,Low,D
467662,Male,No,Yes,Low,D
466832,Female,Yes,Yes,Average,C
464496,Female,Yes,No,High,A
465271,Male,Yes,No,High,B
467621,Male,Yes,Yes,Low,A
467526,Male,No,No,Low,D
464050,Female,No,Yes,Low,A
460510,Male,Yes,Yes,Average,C
462339,Male,No,Yes,Low,A
467670,Male,No,No,Low,A
464844,Female,No,Yes,Low,D
464681,Female,Yes,No,Average,D
467640,Female,Yes,Yes,Low,D
459381,Male,Yes,Yes,Low,B
461095,Female,No,No,Low,D
464963,Female,Yes,Yes,Low,B
461422,Male,Yes,Yes,Average,B
460853,Female,Yes,Yes,High,C
461505,Female,Yes,No,High,B
467832,Female,No,No,Low,D
466398,Male,No,No,Low,D
465587,Male,Yes,Yes,Low,B
467109,Male,No,No,Low,D
460350,Female,No,Yes,Low,D
466863,Female,No,No,Low,D
459767,Male,No,No,Low,D
465640,Male,Yes,Yes,Average,C
462903,Male,Yes,Yes,Average,B
463631,Male,No,No,Low,D
467797,Male,Yes,Yes,High,C
467818,Female,Yes,Yes,High,C
459120,Male,No,No,Low,D
463326,Female,No,No,Low,D
466493,Male,Yes,No,High,A
466847,Female,No,No,Low,A
464396,Male,Yes,Yes,Average,B
463946,Male,No,No,Low,D
466687,Male,No,No,Low,D
467908,Female,Yes,Yes,High,B
461062,Female,No,No,Low,D
466526,Male,No,No,Low,B
464423,Male,Yes,Yes,Average,C
465284,Female,No,No,Low,D
463530,Female,No,No,Low,D
462415,Male,No,No,Low,A
460066,Female,No,No,Low,D
464242,Male,No,Yes,Low,D
465259,Female,No,No,Low,D
460083,Female,No,Yes,Low,B
461669,Female,Yes,No,Average,A
461060,Male,Yes,Yes,High,C
459198,Female,Yes,Yes,Average,C
465362,Female,Yes,Yes,Average,B
464678,Male,Yes,Yes,High,C
464514,Male,Yes,Yes,Average,A
463848,Male,Yes,Yes,Average,C
462495,Male,Yes,No,High,A
462144,Female,No,Yes,Low,A
461000,Male,Yes,No,High,A
459319,Female,Yes,No,High,C
467581,Female,Yes,Yes,Average,D
463669,Female,Yes,Yes,High,A
460604,Female,Yes,No,High,A
466645,Male,Yes,Yes,Low,C
459715,Male,No,No,Low,D
463828,Male,Yes,No,Average,C
467438,Male,No,No,Low,A
463031,Female,Yes,Yes,Average,B
465219,Male,Yes,Yes,Low,C
467497,Male,Yes,Yes,Low,D
462112,Male,Yes,Yes,Low,D
461773,Male,Yes,Yes,High,B
465178,Female,Yes,Yes,High,B
465599,Female,Yes,Yes,Average,C
459079,Male,Yes,Yes,High,A
460261,Female,Yes,Yes,High,C
459037,Female,No,No,Low,D
465139,Male,Yes,No,Average,D
465786,Female,No,No,Low,D
465847,Female,No,Yes,Low,A
459977,Female,No,Yes,Low,D
461242,Male,Yes,Yes,Low,D
464995,Male,Yes,No,High,D
461508,Male,No,Yes,Low,A
459174,Male,No,Yes,Low,B
465852,Male,Yes,Yes,Low,B
466892,Male,Yes,Yes,Average,C
463693,Male,Yes,Yes,High,C
464190,Male,No,Yes,Low,D
459391,Female,No,Yes,Low,D
462390,Female,No,No,Low,B
467177,Male,No,Yes,Low,A
461343,Male,Yes,Yes,Average,B
459661,Male,Yes,Yes,High,C
459854,Female,Yes,Yes,High,C
458995,Male,Yes,No,High,B
459751,Male,No,No,Low,B
466951,Female,Yes,Yes,High,C
459971,Female,No,Yes,Low,A
465370,Female,No,Yes,Low,B
462178,Female,Yes,Yes,Low,A
463277,Female,Yes,No,Low,D
461836,Male,Yes,Yes,Average,C
466836,Female,No,Yes,Low,D
464449,Female,No,Yes,Low,D
461443,Female,Yes,Yes,Average,C
459222,Female,Yes,Yes,Average,C
459549,Male,No,No,Low,D
462292,Male,Yes,Yes,Low,A
467505,Male,Yes,Yes,Low,D
463992,Male,Yes,Yes,Average,B
459560,Male,Yes,No,High,B
464944,Female,Yes,Yes,Low,B
459333,Male,No,Yes,Low,D
467286,Male,No,Yes,Low,D
459011,Male,Yes,No,Low,A
467076,Female,Yes,Yes,Average,B
462577,Female,Yes,No,High,D
460346,Female,Yes,Yes,Average,C
459900,Male,No,Yes,Low,C
462990,Female,No,Yes,Low,D
464625,Female,No,Yes,Low,B
464790,Female,No,Yes,Low,C
460012,Female,Yes,Yes,High,C
459968,Male,No,Yes,Low,A
464221,Male,Yes,Yes,Low,A
465031,Female,Yes,Yes,Average,A
465522,Female,No,Yes,Low,B
465212,Male,Yes,Yes,High,B
461575,Male,No,No,Low,C
460001,Male,Yes,Yes,Average,A
460778,Male,No,Yes,Low,D
460700,Male,Yes,Yes,Average,B
460616,Male,Yes,Yes,Average,C
462665,Female,Yes,Yes,Average,C
461945,Female,Yes,Yes,Low,C
465798,Female,No,Yes,Low,C
461201,Female,No,Yes,Low,C
465134,Female,Yes,Yes,Average,B
462893,Female,Yes,No,Average,C
459208,Female,Yes,Yes,High,C
461896,Male,Yes,Yes,Low,B
459868,Female,Yes,Yes,Average,C
464568,Male,Yes,Yes,Average,B
462492,Male,Yes,No,Average,B
467559,Male,Yes,Yes,Average,C
464277,Male,No,Yes,Low,A
462798,Male,Yes,Yes,High,C
461924,Female,Yes,No,High,B
460998,Male,No,Yes,Low,B
463630,Male,No,Yes,Low,A
462173,Male,Yes,Yes,Low,A
463569,Female,Yes,No,Average,D
460044,Female,Yes,Yes,Low,B
461026,Female,Yes,Yes,Average,B
461468,Male,Yes,Yes,Average,C
467224,Female,No,No,Low,D
462879,Male,Yes,Yes,High,A
459591,Male,Yes,Yes,Average,C
459133,Male,No,No,Low,D
465465,Female,Yes,Yes,Low,B
460231,Male,Yes,Yes,High,C
461111,Female,Yes,Yes,Low,A
459203,Male,Yes,Yes,Low,B
463540,Male,Yes,Yes,Average,C
461971,Male,Yes,Yes,Average,B
467183,Male,Yes,Yes,Average,B
466548,Female,Yes,Yes,Average,B
460747,Male,Yes,Yes,Average,C
459721,Male,Yes,Yes,Low,A
463204,Male,No,No,Low,A
467618,Male,No,No,Low,D
467903,Male,Yes,Yes,Low,A
466249,Female,No,No,Low,D
464467,Female,No,Yes,Low,A
461138,Male,Yes,Yes,High,B
463392,Female,Yes,Yes,Low,B
463017,Female,Yes,No,High,A
463908,Female,Yes,Yes,Low,C
464154,Female,Yes,Yes,Average,C
461272,Male,Yes,Yes,Low,B
461765,Female,No,Yes,Low,A
467099,Female,No,No,Low,A
464151,Male,No,Yes,Low,D
461304,Male,No,No,Low,C
459569,Male,No,Yes,Low,D
461457,Female,Yes,No,Low,A
467851,Male,No,No,Low,D
463510,Female,No,Yes,Low,A
465519,Female,Yes,No,High,A
461092,Female,Yes,Yes,High,A
461180,Male,No,No,Low,D
462473,Male,No,No,Low,A
463028,Male,No,No,Low,D
461276,Male,Yes,Yes,Low,D
460940,Male,Yes,Yes,Low,A
462955,Male,Yes,Yes,Low,B
467725,Male,No,Yes,Low,D
465217,Male,Yes,Yes,High,A
463657,Male,Yes,Yes,High,B
465851,Female,Yes,No,High,A
466561,Female,No,No,Low,D
459577,Male,Yes,Yes,Low,D
466818,Male,Yes,No,High,B
464543,Female,No,Yes,Low,A
462640,Male,Yes,No,Low,D
467649,Male,Yes,Yes,Average,B
466016,Female,No,Yes,Low,B
462547,Male,No,No,Low,D
462963,Male,Yes,Yes,Average,C
466305,Male,No,No,Low,B
462631,Female,Yes,No,High,D
460706,Female,No,No,Low,D
460282,Male,Yes,No,Low,D
459041,Male,Yes,Yes,Low,D
460114,Male,Yes,Yes,Low,C
460147,Male,Yes,Yes,Average,C
462123,Male,No,Yes,Low,C
465768,Female,No,Yes,Low,A
463236,Female,No,Yes,Low,D
462487,Male,Yes,Yes,Average,C
463954,Male,Yes,No,Average,D
466609,Female,Yes,Yes,Average,C
461741,Male,Yes,Yes,High,B
464416,Male,Yes,Yes,Low,A
467513,Female,Yes,No,Average,D
465428,Female,No,Yes,Low,A
464632,Male,No,No,Low,D
462554,Male,No,No,Low,C
460075,Female,No,Yes,Low,B
460838,Male,No,Yes,Low,A
464889,Male,Yes,No,Low,D
465490,Female,Yes,Yes,Average,C
465909,Male,Yes,Yes,Low,A
465117,Female,Yes,Yes,High,C
459085,Male,No,No,Low,A
464709,Male,Yes,No,High,D
460572,Female,No,Yes,Low,C
464612,Male,No,Yes,Low,A
465424,Male,No,Yes,Low,A
463093,Female,Yes,No,Low,C
463248,Female,Yes,No,Average,D
464155,Male,No,No,Low,B
467424,Male,Yes,Yes,Average,D
465220,Male,Yes,No,High,B
463004,Male,Yes,Yes,Average,C
463315,Male,Yes,Yes,High,B
466498,Male,Yes,Yes,High,D
463234,Female,No,No,Low,D
462453,Male,No,No,Low,D
467111,Male,Yes,Yes,Low,B
466355,Male,No,Yes,Low,C
463230,Female,Yes,Yes,High,A
463127,Male,Yes,No,High,D
465018,Male,No,Yes,Low,A
464940,Female,Yes,No,Low,A
465294,Male,Yes,No,Low,D
461525,Male,Yes,Yes,Low,D
460058,Male,Yes,Yes,Low,B
464692,Female,No,No,Low,D
466342,Female,Yes,Yes,Average,C
459214,Female,No,Yes,Low,C
464243,Female,No,Yes,Low,C
467273,Female,Yes,Yes,High,B
459652,Female,No,No,Low,A
466187,Female,Yes,Yes,Average,C
466421,Male,Yes,No,Average,D
461541,Male,No,Yes,Low,D
462709,Female,No,No,Low,C
466233,Female,Yes,Yes,Low,C
461881,Male,No,Yes,Low,A
466371,Male,No,No,Low,D
467717,Female,Yes,No,High,B
464917,Female,Yes,No,Low,D
466031,Female,No,No,Low,A
467039,Male,Yes,No,Average,A
464334,Female,No,Yes,Low,D
459185,Female,No,Yes,Low,D
460580,Female,Yes,No,Low,D
464808,Male,Yes,No,Low,A
465583,Male,No,Yes,Low,A
462042,Female,No,No,Low,D
460013,Female,No,No,Low,D
461776,Male,Yes,No,High,B
467251,Female,No,No,Low,C
464937,Male,Yes,Yes,Low,D
464072,Male,Yes,Yes,Low,A
460836,Female,Yes,No,Average,C
467323,Female,Yes,Yes,Average,C
464245,Female,Yes,Yes,Low,A
459030,Male,Yes,No,High,C
459059,Male,Yes,No,High,A
460926,Male,Yes,Yes,Average,B
463803,Female,No,Yes,Low,D
466540,Male,No,No,Low,D
459083,Male,Yes,Yes,Average,C
467699,Female,Yes,Yes,Average,C
465773,Male,No,No,Low,D
464984,Male,No,Yes,Low,D
466215,Male,Yes,Yes,Average,C
460508,Male,Yes,Yes,High,D
460229,Female,Yes,Yes,High,C
459735,Female,No,No,Low,B
459289,Male,No,Yes,Low,A
461853,Male,No,No,Low,D
465345,Female,No,Yes,Low,B
464513,Male,Yes,Yes,High,B
465806,Female,No,Yes,Low,A
463534,Female,No,Yes,Low,A
467053,Male,No,No,Low,D
459730,Male,Yes,No,Low,D
464269,Male,No,Yes,Low,A
466839,Female,No,No,Low,D
466510,Male,No,Yes,Low,A
464299,Female,No,Yes,Low,A
463773,Male,Yes,Yes,Average,C
462133,Female,Yes,Yes,High,A
466895,Male,Yes,Yes,Low,D
460848,Male,Yes,No,Average,A
459324,Female,No,No,Low,D
467214,Male,No,No,Low,D
462009,Female,Yes,Yes,High,A
464929,Male,Yes,No,Average,B
463149,Male,Yes,Yes,Average,C
463447,Male,Yes,No,Average,B
464833,Male,Yes,No,Low,D
462088,Male,Yes,Yes,Average,C
459992,Male,No,Yes,Low,B
462270,Male,Yes,Yes,Average,B
466711,Male,Yes,No,High,B
459614,Female,No,Yes,Low,B
459850,Male,No,Yes,Low,B
460665,Male,No,No,Low,D
462841,Male,No,No,Low,D
461761,Female,No,Yes,Low,C
461573,Female,No,Yes,Low,C
463199,Female,Yes,Yes,Low,A
465317,Male,No,No,Low,D
461832,Male,No,Yes,Low,C
464596,Female,Yes,Yes,Low,B
466059,Male,Yes,No,Average,A
463104,Female,Yes,No,Low,A
459990,Male,Yes,Yes,Average,A
463330,Male,No,No,Low,D
459893,Female,Yes,No,Average,D
467212,Female,No,Yes,Low,B
462266,Male,No,Yes,Low,D
462838,Female,Yes,Yes,Low,B
460159,Female,No,No,Low,B
460974,Male,Yes,No,Low,D
460312,Female,No,Yes,Low,D
459919,Female,No,Yes,Low,B
467381,Male,Yes,Yes,Low,B
461707,Female,Yes,Yes,Average,C
462461,Male,No,Yes,Low,D
465378,Female,Yes,Yes,Average,C
459533,Female,No,Yes,Low,A
461091,Female,Yes,Yes,Average,B
466467,Female,Yes,Yes,Average,B
462476,Male,Yes,Yes,Average,C
459197,Female,Yes,Yes,Average,A
464357,Male,No,Yes,Low,A
459915,Female,No,Yes,Low,D
459547,Male,Yes,No,Low,B
463319,Female,Yes,No,High,B
466323,Male,No,No,Low,B
459363,Male,No,Yes,Low,A
464700,Male,No,No,Low,D
461794,Female,No,No,Low,D
462563,Female,Yes,Yes,Average,C
465922,Female,No,Yes,Low,D
464341,Male,No,Yes,Low,A
467529,Male,Yes,Yes,Average,B
464294,Male,Yes,No,High,C
461923,Female,Yes,Yes,Average,C
466843,Female,No,No,Low,A
462880,Male,Yes,No,High,B
464402,Male,No,Yes,Low,A
462596,Female,No,No,Low,D
466841,Male,No,No,Low,D
464536,Male,Yes,Yes,Average,A
462765,Female,Yes,Yes,High,B
461364,Female,No,No,Low,B
465836,Male,No,No,Low,D
465208,Male,Yes,Yes,Average,C
460416,Male,No,Yes,Low,D
459787,Male,Yes,No,Low,A
464276,Female,Yes,No,High,C
460560,Female,Yes,Yes,Average,C
467449,Female,Yes,Yes,Low,C
467625,Female,Yes,Yes,Average,A
460559,Female,No,Yes,Low,D
463847,Male,Yes,No,Average,C
464669,Female,Yes,No,Low,D
465472,Female,Yes,No,High,A
461393,Female,Yes,Yes,Average,C
463141,Male,Yes,Yes,Low,A
464149,Male,Yes,Yes,Average,C
461777,Female,Yes,Yes,High,A
464505,Female,No,No,Low,D
463345,Female,No,No,Low,D
459609,Female,No,Yes,Low,A
465412,Male,No,Yes,Low,D
465195,Male,Yes,Yes,High,B
462550,Female,No,No,Low,D
466896,Male,Yes,No,Low,C
463851,Female,Yes,Yes,Average,C
462452,Male,No,No,Low,D
464399,Male,Yes,No,Average,C
462257,Female,Yes,Yes,High,A
464782,Male,Yes,No,Low,D
465624,Male,No,Yes,Low,C
462508,Male,Yes,Yes,Low,D
465085,Male,Yes,Yes,High,A
462872,Female,Yes,No,Low,D
467535,Male,Yes,Yes,High,A
465793,Male,No,No,Low,C
465892,Male,No,Yes,Low,A
463666,Male,No,Yes,Low,D
459015,Male,No,No,Low,D
466189,Female,Yes,Yes,Average,C
466348,Male,No,Yes,Low,C
459461,Female,Yes,Yes,Low,C
460620,Male,Yes,Yes,Average,C
463318,Male,Yes,Yes,Low,A
462626,Female,No,Yes,Low,B
467554,Female,No,Yes,Low,D
463502,Male,Yes,Yes,High,A
466651,Male,No,No,Low,A
466885,Male,Yes,No,Average,B
467439,Male,Yes,Yes,Low,A
461749,Female,No,No,Low,D
467134,Female,Yes,No,Low,D
462753,Male,Yes,No,Average,D
462259,Male,Yes,Yes,Low,B
463537,Female,No,Yes,Low,D
463217,Female,Yes,Yes,High,A
463689,Female,Yes,Yes,Low,B
466380,Male,Yes,Yes,Low,A
463101,Female,No,No,Low,D
466366,Male,No,No,Low,D
463864,Male,Yes,No,High,B
465716,Female,No,Yes,Low,C
463014,Male,Yes,Yes,High,B
459808,Male,Yes,No,Average,B
462443,Male,No,No,Low,D
460453,Female,No,Yes,Low,A
466485,Male,Yes,Yes,High,A
467445,Male,Yes,No,Low,A
459448,Male,Yes,Yes,High,C
463500,Male,Yes,Yes,High,A
461507,Male,Yes,Yes,Low,D
465918,Female,No,Yes,Low,B
467533,Male,Yes,Yes,Low,D
467029,Male,Yes,Yes,Average,C
465749,Male,Yes,No,Average,C
460768,Female,No,No,Low,A
460146,Female,Yes,Yes,Average,A
464998,Male,Yes,Yes,High,C
467715,Male,Yes,Yes,High,C
462201,Female,No,Yes,Low,D
467454,Male,Yes,Yes,Low,A
460645,Female,No,No,Low,C
465129,Female,No,Yes,Low,A
464264,Female,Yes,No,High,B
465913,Female,Yes,Yes,Low,B
461068,Male,No,No,Low,D
466689,Male,No,Yes,Low,C
460071,Female,No,Yes,Low,A
459817,Female,Yes,No,Low,D
460477,Male,No,No,Low,D
467766,Female,No,No,Low,C
460008,Male,No,No,Low,A
463775,Female,No,No,Low,C
461820,Female,Yes,Yes,Average,C
459226,Female,Yes,Yes,Average,C
460961,Male,No,No,Low,D
463503,Male,Yes,Yes,Low,A
462632,Female,Yes,No,Average,A
460404,Male,Yes,Yes,Low,A
460492,Female,No,No,Low,D
461571,Male,No,No,Low,C
467624,Male,Yes,No,Average,D
463880,Female,Yes,No,Low,B
462846,Female,No,No,Low,D
459233,Female,Yes,Yes,Low,D
464751,Male,Yes,No,Low,A
465939,Female,No,Yes,Low,D
467118,Male,Yes,Yes,Average,B
463815,Male,Yes,Yes,Average,C
460871,Female,No,Yes,Low,D
459127,Male,No,Yes,Low,D
460675,Female,No,Yes,Low,D
460165,Female,No,Yes,Low,A
461678,Female,Yes,No,Low,A
465096,Male,Yes,No,Low,A
464522,Female,No,Yes,Low,D
460886,Male,No,Yes,Low,B
462302,Female,No,No,Low,D
462184,Male,No,No,Low,D
462956,Male,Yes,No,Average,B
466422,Male,Yes,No,Low,D
465324,Male,Yes,Yes,Low,B
460668,Female,No,Yes,Low,D
466275,Male,Yes,No,Low,D
467257,Male,No,No,Low,D
460254,Female,No,Yes,Low,B
463158,Male,Yes,Yes,High,B
467866,Male,Yes,Yes,Average,C
461685,Female,No,Yes,Low,D
467875,Female,No,No,Low,D
460208,Male,No,No,Low,D
462151,Female,No,Yes,Low,B
462853,Male,No,No,Low,D
465239,Male,Yes,Yes,Average,B
461624,Female,Yes,Yes,Average,B
467508,Female,No,No,Low,B
467318,Male,Yes,Yes,Low,C
466867,Female,No,No,Low,D
467738,Male,Yes,Yes,Average,B
465590,Male,Yes,Yes,Average,A
459805,Female,Yes,No,Average,B
465013,Female,Yes,No,High,C
459240,Female,No,Yes,Low,A
462344,Female,Yes,Yes,High,C
460388,Female,No,Yes,Low,B
464218,Female,Yes,No,High,A
466589,Male,No,No,Low,D
467556,Female,No,Yes,Low,A
459887,Male,Yes,No,Average,C
465955,Male,No,Yes,Low,A
462928,Male,Yes,Yes,Average,C
460889,Female,Yes,Yes,Low,B
459669,Male,Yes,Yes,Average,B
467849,Female,Yes,Yes,Low,A
466873,Male,Yes,Yes,Average,A
464837,Male,Yes,Yes,Average,B
462581,Female,No,No,Low,A
466237,Male,No,No,Low,D
462707,Female,Yes,Yes,Average,C
467060,Male,No,No,Low,D
464794,Female,Yes,No,Average,A
460281,Female,No,Yes,Low,D
460164,Male,Yes,No,Low,A
460431,Female,No,Yes,Low,D
466901,Female,Yes,Yes,Average,C
463328,Female,No,No,Low,D
462246,Female,Yes,No,High,B
462371,Female,No,No,Low,D
462022,Female,Yes,Yes,Average,B
460662,Female,No,No,Low,D
464022,Female,No,No,Low,D
461819,Male,Yes,Yes,Average,C
465735,Female,Yes,Yes,Low,B
462804,Male,Yes,No,High,D
464138,Female,No,Yes,Low,B
464224,Male,Yes,No,High,B
463289,Female,Yes,Yes,Average,C
463223,Female,No,No,Low,D
462038,Male,No,Yes,Low,A
463341,Female,Yes,No,Average,A
463185,Female,Yes,Yes,Average,C
459258,Female,Yes,Yes,High,B
464379,Female,Yes,Yes,Average,B
464521,Male,No,No,Low,B
459575,Male,No,Yes,Low,A
467732,Female,No,Yes,Low,D
460003,Male,No,Yes,Low,D
462226,Male,Yes,No,Low,A
461274,Female,Yes,Yes,High,A
462992,Female,Yes,Yes,High,B
466675,Female,Yes,Yes,Average,C
461124,Male,No,No,Low,D
464638,Male,No,Yes,Low,B
462374,Male,Yes,Yes,High,B
463526,Male,No,Yes,Low,A
462912,Female,No,Yes,Low,D
462604,Female,Yes,No,Average,A
460708,Male,Yes,Yes,Low,C
467015,Male,Yes,Yes,Average,C
467245,Female,No,No,Low,C
463619,Male,Yes,No,High,A
467246,Male,No,No,Low,D
462969,Male,Yes,Yes,Low,B
460959,Female,No,No,Low,C
461911,Male,Yes,No,Low,A
459882,Male,Yes,Yes,Average,B
459632,Female,Yes,No,High,D
462613,Female,Yes,No,Average,D
466455,Female,Yes,Yes,Low,D
462394,Male,Yes,Yes,Average,C
462010,Female,No,Yes,Low,A
461371,Male,Yes,Yes,Average,A
462376,Male,Yes,Yes,High,B
459845,Male,Yes,Yes,Low,D
462658,Female,Yes,Yes,Average,A
462583,Male,No,Yes,Low,D
459858,Female,No,No,Low,D
459091,Male,Yes,Yes,Average,B
467135,Female,Yes,Yes,Average,C
460413,Female,No,Yes,Low,B
466206,Female,Yes,Yes,Average,C
463192,Female,Yes,No,Average,A
467382,Male,Yes,Yes,Average,C
463801,Female,No,No,Low,A
467296,Female,Yes,Yes,Average,C
460651,Male,No,No,Low,A
460296,Female,Yes,Yes,Low,A
463524,Female,Yes,Yes,Average,C
461775,Female,Yes,No,High,B
465711,Male,Yes,Yes,Average,C
462833,Male,Yes,No,Average,D
465506,Male,Yes,Yes,Average,B
463366,Male,Yes,No,Low,D
464987,Male,Yes,Yes,High,B
459114,Male,Yes,Yes,Average,C
467928,Male,Yes,Yes,Average,C
462881,Female,Yes,Yes,High,B
466524,Female,Yes,Yes,Low,B
463191,Male,No,No,Low,D
460861,Male,No,No,Low,D
465610,Female,No,Yes,Low,C
460206,Female,Yes,Yes,Low,B
462876,Male,No,No,Low,D
465333,Female,Yes,Yes,Low,C
460379,Male,No,Yes,Low,A
462991,Male,No,Yes,Low,D
